timestamp,user,role,ip,action,status,resource,hour,flow_duration,total_fwd_packets,total_bwd_packets,flow_bytes_per_s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_psh_flags,syn_flag_count,rst_flag_count,ack_flag_count,down_up_ratio,active_mean,idle_mean,flow_packets_per_s,attack_type
2026-05-02T01:48:34.787197,bot_001,impersonator,103.24.21.10,download_file,success,backup,3,5242512.25,5,29,188218.69,409.68,1217.61,204469.1,1,1,0,26,12.338,282235.5,883992.66,6.49,data_exfiltration
2026-04-29T21:01:00.787197,hacker_xyz,unknown,103.24.21.10,bulk_export,success,database,22,4651671.61,5,31,202256.02,412.56,1289.68,181120.19,1,2,1,28,12.482,295588.46,788247.49,7.74,data_exfiltration
2026-05-06T13:17:20.787197,charlie,admin,10.0.0.3,login,success,home,15,2673189.87,8,5,2465.17,489.14,383.08,271277.82,1,1,0,8,1.294,147489.35,425587.08,4.86,normal
2026-05-27T10:01:40.787197,david,user,10.0.0.2,view_page,success,user_settings,11,2715066.4,8,6,2600.49,511.35,429.34,252421.53,0,1,0,10,1.267,146782.68,466347.47,5.16,normal
2026-05-01T13:05:45.787197,alice,user,192.168.1.6,login,success,user_settings,14,2768755.21,9,6,2423.23,484.98,389.63,294188.79,1,1,0,9,1.255,153399.91,520208.48,5.42,normal
2026-05-03T13:40:25.787197,bot_001,impersonator,103.24.21.10,xss_payload,success,user_settings,15,1196568.99,12,7,6088.9,1167.49,483.55,90172.25,3,2,1,8,1.427,169764.18,249401.16,15.88,xss
2026-05-14T00:00:43.787197,unknown_user,user,45.33.22.11,login_attempt,failed,admin_panel,1,922627.82,222,56,8976.15,321.22,207.6,3332.28,2,4,3,92,1.331,50551.1,106254.41,301.31,brute_force
2026-04-28T21:13:25.787197,hacker_xyz,unknown,103.24.21.10,file_execute,failed,config,23,4169222.12,7,27,90544.68,354.55,1396.95,182723.7,1,2,1,22,7.965,322020.58,584397.01,8.15,malware
2026-05-04T16:07:23.787197,david,user,192.168.1.5,logout,success,home,17,2716699.46,8,6,2765.07,573.78,398.89,282218.87,0,1,0,9,1.268,148833.74,534336.18,5.15,normal
2026-05-03T12:16:57.787197,scanner_99,unknown,45.33.22.11,api_call,failed,backup,14,829044.78,8,12,3918.28,728.69,844.42,62352.87,2,2,2,15,2.036,147741.36,182048.83,24.12,directory_traversal
2026-04-29T16:01:54.787197,emma,guest,10.0.0.3,view_page,success,products,17,2250441.5,8,6,2487.09,507.18,421.15,255982.26,0,1,0,8,1.269,135889.7,492929.45,6.22,normal
2026-05-02T10:00:18.787197,david,user,192.168.1.6,api_call,success,about,11,2469434.83,7,6,2139.83,465.26,394.42,296685.43,1,1,0,8,1.173,141401.01,469137.71,5.26,normal
2026-05-13T08:03:30.787197,bob,user,192.168.1.6,login,success,user_settings,9,2111176.28,9,5,2194.24,433.26,399.04,271091.18,1,1,0,8,1.188,135515.44,447814.15,6.63,normal
2026-05-26T15:00:45.787197,emma,guest,10.0.0.2,logout,success,products,16,2453017.93,8,6,2518.37,529.1,420.81,263902.06,0,1,0,8,1.204,143652.95,498881.86,5.71,normal
2026-05-12T11:24:11.787197,charlie,admin,192.168.1.6,login,success,user_settings,13,1830801.49,9,6,2512.17,589.12,374.53,258973.36,0,1,0,8,1.332,156450.77,501009.32,8.19,normal
2026-05-06T08:25:56.787197,emma,guest,10.0.0.2,logout,success,user_settings,10,2434243.35,9,5,2381.68,508.06,405.1,254843.76,0,1,0,8,1.161,157744.98,549358.18,5.75,normal
2026-05-20T10:56:50.787197,hacker_xyz,unknown,45.33.22.11,api_call,failed,api/data,12,1428747.46,14,10,11016.22,1330.82,628.35,86097.44,3,2,1,15,1.752,215716.59,314752.7,16.8,sql_injection
2026-05-10T21:14:42.787197,charlie,admin,103.24.21.10,api_call,failed,database,23,4952143.97,5,29,193908.49,384.09,1213.31,203933.07,1,1,0,24,11.784,324222.86,837350.78,6.87,data_exfiltration
2026-05-25T07:36:32.787197,bot_001,impersonator,91.234.55.1,api_call,failed,admin_panel,9,1623078.27,13,16,4081.5,461.55,507.27,156359.43,2,1,1,23,1.074,196226.71,350229.57,17.87,session_hijacking
2026-05-08T11:10:38.787197,bob,user,192.168.1.5,download_file,success,user_settings,13,2541781.35,9,6,2591.3,515.37,428.55,288058.31,1,1,0,7,1.292,163703.09,486581.71,5.9,normal
2026-04-30T09:55:33.787197,charlie,admin,192.168.1.5,view_page,success,user_settings,11,2600951.06,7,5,2461.48,483.71,387.92,279496.12,1,1,0,9,1.21,151504.95,445555.33,4.61,normal
2026-05-04T13:31:45.787197,charlie,admin,10.0.0.3,download_file,success,products,15,2166302.74,9,5,2594.31,534.48,402.91,276716.92,0,1,0,6,1.211,140805.01,513607.67,6.46,normal
2026-05-05T07:55:20.787197,bob,user,10.0.0.3,logout,success,about,9,2471386.2,9,7,2568.33,489.43,425.98,256211.15,0,1,0,7,1.205,168939.69,514701.18,6.47,normal
2026-05-15T02:21:43.787197,pentest_agent,unknown,182.21.4.9,data_transfer,failed,backup,4,5494970.17,4,32,184497.24,408.05,1324.02,177701.03,1,1,1,24,11.557,312134.63,865394.3,6.55,data_exfiltration
2026-04-28T10:46:27.787197,alice,user,192.168.1.5,view_page,success,about,12,2694140.97,8,5,2495.79,519.34,371.76,293694.14,0,1,0,9,1.165,154609.58,495732.19,4.83,normal
2026-05-16T01:52:26.787197,hacker_xyz,unknown,103.24.21.10,download_file,success,config,3,4697268.24,5,30,200113.02,422.5,1184.91,204832.55,1,2,1,26,11.558,325066.93,862611.16,7.45,data_exfiltration
2026-05-08T23:08:55.787197,unknown_user,user,91.234.55.1,password_reset,failed,admin_panel,1,817769.51,202,57,9170.66,295.69,201.33,3249.37,2,5,3,109,1.619,50043.27,85053.89,316.72,brute_force
2026-05-08T02:12:02.787197,unknown_user,user,91.234.55.1,failed_login,success,login_page,4,821608.69,254,55,7788.21,297.63,204.17,3315.01,1,4,3,92,1.231,55866.99,93221.2,376.09,brute_force
2026-04-28T09:07:48.787197,david,user,192.168.1.5,view_page,success,about,11,2307048.64,9,5,2391.59,524.75,385.52,272764.13,0,1,0,7,1.258,160067.04,515287.36,6.07,normal
2026-05-27T09:30:51.787197,bob,user,10.0.0.3,logout,success,about,11,2138768.71,8,6,2720.37,489.12,408.96,281807.14,0,1,0,8,1.202,158382.6,459852.5,6.55,normal
2026-04-28T20:16:58.787197,scanner_99,unknown,91.234.55.1,bulk_export,success,api/data,22,5440257.25,6,27,186787.77,407.88,1185.23,201972.4,1,2,1,30,11.694,271593.34,774534.19,6.07,data_exfiltration
2026-05-10T20:31:24.787197,scanner_99,unknown,45.33.22.11,data_transfer,success,config,22,5074388.66,5,31,178348.54,370.36,1163.37,188211.9,1,2,0,22,11.893,301667.52,916492.2,7.09,data_exfiltration
2026-05-11T04:03:50.787197,bot_001,impersonator,103.24.21.10,login,failed,admin_panel,5,757321.71,147,53,7528.74,273.07,195.7,3046.32,1,4,4,99,1.378,47389.29,113247.52,264.09,brute_force
2026-05-20T20:28:02.787197,pentest_agent,unknown,10.0.0.2,api_call,success,backup,22,5343457.89,5,28,156138.0,388.97,1199.6,204971.3,1,2,1,26,11.461,275778.87,835728.68,6.18,data_exfiltration
2026-05-08T05:44:41.787197,unknown_user,user,91.234.55.1,file_read,failed,backup,7,943009.36,9,13,4028.31,841.79,999.46,62363.3,2,2,1,15,1.902,144063.43,182189.41,23.33,directory_traversal
2026-05-20T07:32:10.787197,bob,user,10.0.0.3,logout,success,home,9,2070159.88,7,7,2366.75,521.67,395.91,295772.37,1,1,0,9,1.174,138525.25,510250.17,6.76,normal
2026-05-03T13:05:23.787197,hacker_xyz,unknown,45.33.22.11,url_fetch,success,admin_panel,14,1430074.58,6,19,10758.42,882.59,1164.07,82150.72,3,3,1,19,4.345,157308.73,255660.82,17.48,ssrf
2026-05-08T01:31:04.787197,pentest_agent,unknown,91.234.55.1,api_call,success,backup,3,4765589.27,5,31,208968.48,367.59,1213.98,208861.33,1,1,1,24,13.611,328522.56,751180.96,7.55,data_exfiltration
2026-05-06T02:35:59.787197,bot_001,impersonator,45.33.22.11,form_submit,success,products,4,1187481.57,14,9,5775.46,1120.58,506.01,85303.22,3,2,1,13,1.602,157079.58,282450.08,19.37,xss
2026-05-18T17:14:51.787197,scanner_99,unknown,91.234.55.1,file_read,failed,admin_panel,19,894673.78,7,13,4162.57,871.44,1016.94,56025.3,2,2,1,16,2.143,147026.96,180647.18,22.35,directory_traversal
2026-05-14T09:58:40.787197,charlie,admin,10.0.0.3,api_call,success,products,11,2772129.17,8,6,2642.3,448.9,396.81,262992.16,0,1,0,6,1.252,149877.46,446566.45,5.05,normal
2026-05-14T23:18:11.787197,charlie,admin,91.234.55.1,bulk_export,success,database,1,4578161.1,5,31,204034.42,405.88,1240.17,188327.16,1,2,0,23,12.641,250901.61,740068.19,7.86,data_exfiltration
2026-05-14T14:47:50.787197,pentest_agent,unknown,182.21.4.9,ssrf_attempt,success,config,16,1514955.53,6,21,12973.63,886.51,1095.89,110896.4,3,3,1,21,4.463,179612.67,279524.34,17.82,ssrf
2026-05-09T19:23:18.787197,bot_001,impersonator,45.33.22.11,api_call,failed,login_page,21,623538.75,157,44,7804.9,276.12,185.06,2524.83,1,4,3,98,1.456,36422.47,72859.74,322.35,credential_stuffing
2026-05-23T16:51:09.787197,bot_001,impersonator,103.24.21.10,url_fetch,failed,api/data,18,1533054.95,6,19,11589.72,972.66,1041.82,96909.31,3,3,1,17,4.423,185071.82,256141.6,16.31,ssrf
2026-05-27T20:07:45.787197,scanner_99,unknown,10.0.0.2,data_transfer,success,database,22,5358603.13,5,30,192229.34,388.74,1163.03,193382.64,1,2,0,23,11.048,327329.6,779060.67,6.53,data_exfiltration
2026-05-04T13:48:05.787197,david,user,10.0.0.3,download_file,success,user_settings,15,2660676.05,8,6,2683.47,522.08,397.76,252464.29,1,1,0,9,1.211,136793.16,442564.83,5.26,normal
2026-05-11T15:00:32.787197,charlie,admin,10.0.0.2,download_file,success,home,16,1902317.27,8,6,2210.51,514.84,391.17,224541.73,0,1,0,8,1.163,147709.9,492718.45,7.36,normal
2026-05-19T17:57:31.787197,scanner_99,unknown,45.33.22.11,directory_listing,failed,database,19,927438.68,8,13,4298.02,844.72,1092.02,49898.81,2,2,2,16,2.147,157637.83,220883.98,22.64,directory_traversal
2026-05-04T03:58:30.787197,scanner_99,unknown,182.21.4.9,password_reset,failed,login_page,5,899641.48,184,50,7363.17,289.03,197.77,3184.77,2,5,3,110,1.457,59173.26,112453.88,260.1,brute_force
2026-05-06T01:08:20.787197,scanner_99,unknown,91.234.55.1,xss_payload,success,api/data,3,1029588.48,12,7,6792.49,1060.69,468.78,82899.38,3,2,1,10,1.508,173264.69,226967.91,18.45,xss
2026-05-14T06:46:43.787197,pentest_agent,unknown,45.33.22.11,api_call,success,config,8,959703.34,8,11,4120.7,761.84,1074.07,58947.66,2,2,1,18,1.792,148595.84,198187.94,19.8,directory_traversal
2026-05-10T03:12:49.787197,bot_001,impersonator,103.24.21.10,port_probe,success,config,5,208358.93,2,1,1632.77,85.47,58.93,10010.86,0,60,27,3,0.738,23810.03,47815.47,14.4,port_scan
2026-05-24T18:39:37.787197,scanner_99,unknown,91.234.55.1,service_detect,failed,about,20,194706.89,2,1,1675.13,91.35,57.28,11614.23,0,50,25,3,0.861,20563.08,48201.21,15.41,port_scan
2026-05-27T15:41:36.787197,bob,user,192.168.1.5,login,success,about,17,2571696.68,8,6,2405.39,576.07,410.38,297712.73,1,1,0,8,1.179,153999.86,483162.65,5.44,normal
2026-05-23T20:26:52.787197,hacker_xyz,unknown,45.33.22.11,login,failed,login_page,22,769811.45,194,52,6318.11,307.7,215.43,2645.67,1,6,3,103,1.458,43298.1,116626.21,319.56,brute_force
2026-05-27T14:50:49.787197,alice,user,10.0.0.2,view_page,success,products,16,2522380.83,7,5,2508.46,487.36,403.77,298367.53,0,1,0,9,1.187,153012.76,455235.25,4.76,normal
2026-05-04T06:39:29.787197,scanner_99,unknown,103.24.21.10,form_submit,failed,api/data,8,1508072.2,12,10,10423.94,1331.23,620.59,98554.72,4,2,1,14,1.773,183705.9,267683.85,14.59,sql_injection
2026-05-18T12:29:01.787197,charlie,admin,10.0.0.2,login,failed,about,14,2364155.96,9,5,2383.47,487.76,413.41,252658.9,1,1,0,8,1.147,132662.75,468831.47,5.92,normal
2026-05-04T23:39:28.787197,emma,guest,192.168.1.5,privilege_abuse,success,backup,1,5812160.25,6,32,189431.78,353.23,1116.58,263632.94,1,1,0,26,9.52,380480.65,861381.94,6.54,insider_threat
2026-05-19T00:41:19.787197,scanner_99,unknown,45.33.22.11,password_reset,failed,login_page,2,800902.35,219,48,7514.41,310.27,197.74,2987.86,2,6,3,88,1.69,47013.71,93775.17,333.37,brute_force
2026-05-08T03:51:03.787197,scanner_99,unknown,103.24.21.10,sql_inject_attempt,failed,admin_panel,5,1607464.02,14,10,10094.77,1399.67,540.25,113694.4,4,2,1,14,1.772,210031.1,318013.2,14.93,sql_injection
2026-05-11T09:07:36.787197,emma,guest,10.0.0.2,view_page,success,products,11,2517584.28,8,5,2441.04,483.86,420.47,331929.21,0,1,0,8,1.286,160438.8,538100.97,5.16,normal
2026-05-20T21:56:58.787197,pentest_agent,unknown,45.33.22.11,api_call,failed,admin_panel,23,1588357.94,15,8,9623.74,1369.38,596.05,106140.66,4,2,1,14,1.946,227815.5,326244.28,14.48,sql_injection
2026-05-15T08:25:19.787197,hacker_xyz,unknown,91.234.55.1,form_submit,failed,api/data,10,1843609.89,9,7,9099.68,1298.83,714.42,94236.98,4,2,1,10,1.644,193777.9,304039.0,8.68,command_injection
2026-05-03T09:36:49.787197,david,user,192.168.1.6,logout,success,home,11,2717698.33,9,6,2539.25,467.83,397.83,227391.1,1,1,0,8,1.033,155963.43,499265.84,5.52,normal
2026-05-10T17:55:48.787197,scanner_99,unknown,182.21.4.9,api_call,failed,login_page,19,581810.31,160,36,6195.39,272.99,172.96,2456.71,1,4,2,68,1.262,41875.56,86053.97,336.88,credential_stuffing
2026-05-15T20:37:48.787197,bot_001,impersonator,45.33.22.11,api_call,success,backup,22,5117907.33,5,26,176512.48,390.8,1109.42,172360.41,1,2,0,27,11.715,262375.24,866389.83,6.06,data_exfiltration
2026-05-21T07:46:51.787197,bot_001,impersonator,45.33.22.11,banner_grab,failed,home,9,182955.46,2,1,1491.35,95.63,55.68,13059.12,0,48,24,2,0.856,25432.08,48341.27,16.4,port_scan
2026-05-23T22:53:51.787197,bot_001,impersonator,103.24.21.10,api_call,403_forbidden,about,0,216545.9,2,1,1325.54,91.42,62.16,9654.22,0,42,28,3,0.839,19563.51,38048.3,13.85,port_scan
2026-05-16T01:05:46.787197,pentest_agent,unknown,91.234.55.1,bulk_export,success,config,2,4653591.27,5,30,240581.69,407.94,1103.45,200730.86,1,1,1,23,11.975,327278.11,822210.17,7.52,data_exfiltration
2026-05-02T22:45:13.787197,bot_001,impersonator,45.33.22.11,role_change,success,database,0,2902325.8,26,20,4764.23,627.35,770.09,125025.52,2,3,2,29,1.064,253986.36,416443.68,15.85,privilege_escalation
2026-05-10T23:15:18.787197,scanner_99,unknown,91.234.55.1,bulk_export,failed,api/data,1,5362469.25,5,27,168253.04,379.43,1106.03,187418.41,1,1,1,24,11.825,292227.53,778010.1,5.97,data_exfiltration
2026-05-20T07:13:28.787197,bob,user,10.0.0.3,api_call,failed,user_settings,9,2609919.0,7,6,2402.76,496.51,390.79,300235.34,0,1,0,7,1.378,137225.86,487065.56,4.98,normal
2026-05-22T09:57:57.787197,emma,guest,10.0.0.2,api_call,success,user_settings,11,2856074.58,9,5,2272.18,486.57,400.34,276159.34,0,1,0,9,1.282,125902.36,549326.18,4.9,normal
2026-05-04T02:43:33.787197,charlie,admin,10.0.0.2,data_transfer,success,backup,4,4637759.0,4,31,175958.27,394.4,1142.66,178731.27,1,1,1,27,12.011,303726.17,742916.05,7.55,data_exfiltration
2026-04-28T08:34:04.787197,charlie,admin,192.168.1.6,download_file,success,products,10,2548832.98,7,5,2681.03,484.56,396.87,244761.64,1,1,0,8,1.398,159248.69,523456.96,4.71,normal
2026-05-16T13:54:37.787197,scanner_99,unknown,45.33.22.11,sql_inject_attempt,failed,database,15,1290825.28,17,10,10238.33,1573.29,583.89,115990.53,4,2,1,14,1.621,196769.33,307728.8,20.92,sql_injection
2026-05-23T08:35:01.787197,david,user,10.0.0.3,logout,failed,about,10,2588331.48,8,5,2635.26,541.23,393.97,292452.41,0,1,0,8,1.041,126076.84,524561.34,5.02,normal
2026-05-20T10:00:13.787197,emma,guest,10.0.0.3,login,success,products,11,2370555.13,8,6,2458.39,483.87,406.06,261135.81,1,1,0,8,1.354,145414.31,482736.46,5.91,normal
2026-04-27T23:31:47.787197,hacker_xyz,unknown,182.21.4.9,bulk_export,success,database,1,5713114.15,6,28,187654.88,379.52,1195.8,178503.17,1,1,0,26,12.668,284268.96,888515.42,5.95,data_exfiltration
2026-05-21T12:05:01.787197,scanner_99,unknown,182.21.4.9,api_call,failed,database,13,901596.82,7,10,3569.27,825.54,912.88,59121.08,2,2,1,16,1.961,145152.53,209548.93,18.86,directory_traversal
2026-05-11T07:12:47.787197,bob,user,192.168.1.5,api_call,success,about,9,2528289.72,8,6,2357.94,421.51,427.1,278085.53,1,1,0,9,1.266,162755.47,548471.93,5.54,normal
2026-04-28T06:04:43.787197,pentest_agent,unknown,91.234.55.1,connection_flood,429_rate_limited,login_page,7,88880.84,515,10,41497.37,192.59,59.11,544.92,0,97,51,188,0.304,9093.05,20146.09,5906.78,dos_attack
2026-04-30T00:44:18.787197,scanner_99,unknown,103.24.21.10,download_file,success,backup,2,5263605.39,5,31,221935.34,402.16,1164.77,184048.75,1,1,0,25,11.705,291902.7,785747.82,6.84,data_exfiltration
2026-05-13T01:26:56.787197,pentest_agent,unknown,182.21.4.9,login_attempt,failed,login_page,3,830826.44,189,45,8113.73,285.71,213.95,3226.06,1,5,3,101,1.443,49852.67,107167.89,281.65,brute_force
2026-05-05T08:09:50.787197,bob,user,10.0.0.3,download_file,success,home,10,2811158.94,7,8,2633.16,476.81,417.62,285492.17,0,1,0,7,1.217,138499.4,541276.15,5.34,normal
2026-05-14T15:49:15.787197,charlie,admin,192.168.1.5,api_call,success,home,17,2445875.89,9,6,2659.96,473.69,399.41,260815.48,0,1,0,7,1.309,152501.74,506972.93,6.13,normal
2026-05-14T20:20:35.787197,scanner_99,unknown,182.21.4.9,api_call,success,config,22,5393250.42,6,32,196840.24,377.84,1151.53,235689.65,1,1,1,26,13.517,304779.86,843058.8,7.05,data_exfiltration
2026-04-28T09:40:56.787197,charlie,admin,10.0.0.3,download_file,success,user_settings,11,2218428.23,8,6,2229.99,492.61,398.72,233414.9,1,1,0,7,1.308,144000.32,532012.38,6.31,normal
2026-05-25T10:02:28.787197,scanner_99,unknown,103.24.21.10,path_traversal,failed,config,11,887979.12,8,11,4015.47,922.36,950.63,58696.48,2,2,1,15,1.958,134187.21,174081.77,21.4,directory_traversal
2026-05-08T20:41:19.787197,pentest_agent,unknown,45.33.22.11,failed_login,failed,admin_panel,22,787718.19,178,54,7093.09,312.63,193.43,2912.59,1,5,3,119,1.38,53571.78,97776.53,294.52,brute_force
2026-05-02T08:45:17.787197,alice,user,10.0.0.2,logout,success,products,10,2766824.81,9,6,2310.46,522.27,424.3,291999.72,0,1,0,7,1.176,163345.83,510682.37,5.42,normal
2026-05-17T04:38:32.787197,scanner_99,unknown,103.24.21.10,api_call,success,config,6,218169.82,2,1,1422.5,95.98,58.92,9529.57,0,46,23,3,0.844,18620.53,51674.21,13.75,port_scan
2026-05-05T14:37:05.787197,david,user,10.0.0.2,logout,failed,products,16,2330199.4,7,6,2658.25,526.46,417.94,301187.1,0,1,0,8,1.308,138602.59,484085.79,5.58,normal
2026-05-27T16:37:42.787197,bot_001,impersonator,45.33.22.11,form_submit,success,admin_panel,18,1446336.21,12,10,10434.74,1384.58,630.57,82186.15,4,2,1,14,1.758,201582.57,309282.61,15.21,sql_injection
2026-05-06T23:38:26.787197,pentest_agent,unknown,103.24.21.10,file_read,failed,admin_panel,1,859618.32,8,11,3912.46,747.74,1013.91,53858.57,2,2,1,13,2.032,157419.72,193127.3,22.1,directory_traversal
2026-05-12T20:48:44.787197,bot_001,impersonator,45.33.22.11,bulk_export,success,api/data,22,4949886.26,6,25,224488.57,414.5,1143.79,222526.21,1,1,1,29,12.693,330064.61,705324.87,6.26,data_exfiltration
2026-05-01T03:42:45.787197,hacker_xyz,unknown,10.0.0.2,admin_access,success,database,5,2873223.12,25,24,4848.61,601.46,860.34,116961.6,2,3,2,28,0.959,231656.71,366241.15,17.05,privilege_escalation
2026-05-03T20:35:40.787197,hacker_xyz,unknown,10.0.0.2,sudo_attempt,success,database,22,3285214.28,25,21,4928.77,591.68,877.78,121517.81,2,3,2,28,1.057,250650.16,411237.17,14.0,privilege_escalation
2026-04-28T10:50:26.787197,emma,guest,192.168.1.5,view_page,success,user_settings,12,2321294.19,8,6,2372.12,495.94,370.54,246410.01,0,1,0,9,1.172,156940.59,504517.92,6.03,normal
2026-05-27T20:37:05.787197,unknown_user,user,45.33.22.11,failed_login,failed,login_page,22,845170.12,188,54,7528.29,322.5,174.38,3018.25,2,5,3,111,1.42,47933.11,97567.86,286.33,brute_force
2026-05-17T02:02:58.787197,hacker_xyz,unknown,10.0.0.2,role_change,success,admin_panel,3,3460142.27,27,22,5253.43,589.75,802.66,119347.97,2,4,2,30,0.977,230280.04,388054.09,14.16,privilege_escalation
2026-05-25T15:36:23.787197,charlie,admin,192.168.1.5,logout,success,products,17,2258692.29,8,5,2514.12,506.04,441.23,258418.82,1,1,0,9,1.326,153139.69,504076.26,5.76,normal
2026-05-17T09:01:09.787197,alice,user,10.0.0.3,view_page,success,home,10,2296977.95,7,6,2399.98,525.32,378.45,263466.03,0,1,0,9,1.221,153597.24,504405.93,5.66,normal
2026-05-10T20:11:16.787197,unknown_user,user,182.21.4.9,file_execute,success,api/data,22,4085103.47,8,22,95928.52,330.48,1430.15,185304.39,1,2,0,22,7.473,320480.78,613028.54,7.34,malware
2026-05-26T13:45:49.787197,bob,user,192.168.1.5,api_call,success,products,15,2905279.37,8,6,2742.56,471.89,420.6,285909.51,0,1,0,8,1.1,152316.23,514984.32,4.82,normal
2026-05-27T11:47:22.787197,emma,guest,10.0.0.2,view_page,failed,home,13,2177840.73,7,5,2670.8,472.61,424.99,261726.09,1,1,0,8,1.249,150149.23,503545.92,5.51,normal
2026-05-23T12:35:11.787197,emma,guest,192.168.1.6,api_call,success,products,14,2424758.74,8,7,3056.91,510.21,416.49,273169.46,0,1,0,6,1.104,157226.74,463611.65,6.19,normal
2026-05-17T00:09:55.787197,bot_001,impersonator,91.234.55.1,port_probe,403_forbidden,config,2,214223.7,2,1,1542.08,104.64,61.26,10302.87,0,49,24,2,0.874,22337.88,60319.43,14.0,port_scan
2026-05-05T16:01:02.787197,bot_001,impersonator,103.24.21.10,api_call,429_rate_limited,home,17,113134.09,556,11,52891.87,208.64,46.07,486.8,0,93,52,223,0.307,9335.01,21252.13,5011.75,dos_attack
2026-05-17T02:37:46.787197,scanner_99,unknown,91.234.55.1,shell_exec,failed,admin_panel,4,1734313.95,8,8,7776.75,1334.27,659.36,80336.88,4,2,1,9,1.698,189586.53,306537.86,9.23,command_injection
2026-05-22T01:00:42.787197,scanner_99,unknown,103.24.21.10,password_reset,success,admin_panel,2,840870.58,198,46,6910.52,318.28,189.14,3042.6,2,4,3,104,1.596,45419.27,105147.52,290.18,brute_force
2026-05-02T20:20:45.787197,pentest_agent,unknown,182.21.4.9,data_transfer,success,api/data,22,4529046.63,5,27,192155.38,409.93,1193.43,198127.61,1,1,0,22,11.951,282385.38,787371.51,7.07,data_exfiltration
2026-04-28T13:23:35.787197,charlie,admin,10.0.0.2,api_call,success,home,15,2876127.14,8,6,2104.43,520.05,371.37,276442.23,1,1,0,8,1.307,154561.91,466407.97,4.87,normal
2026-05-08T08:28:09.787197,alice,user,10.0.0.3,api_call,success,user_settings,10,2651709.84,8,6,2444.68,462.47,411.14,271761.17,1,1,0,8,1.226,176721.06,516249.16,5.28,normal
2026-05-27T21:05:11.787197,bot_001,impersonator,91.234.55.1,admin_access,failed,config,22,3248910.18,26,24,4923.65,604.23,812.33,122200.46,2,3,2,28,1.042,230061.33,406374.95,15.39,privilege_escalation
2026-05-07T00:37:14.787197,pentest_agent,unknown,91.234.55.1,login_attempt,failed,admin_panel,2,807183.97,201,53,8408.91,302.2,212.03,2487.72,2,5,3,101,1.563,47608.67,95933.15,314.67,brute_force
2026-04-30T08:45:40.787197,scanner_99,unknown,182.21.4.9,service_detect,failed,api/data,10,172644.88,2,1,1689.26,93.06,69.29,10760.94,0,45,26,3,0.883,20812.66,54862.47,17.38,port_scan
2026-05-12T20:11:11.787197,hacker_xyz,unknown,103.24.21.10,shell_exec,failed,config,22,1868096.28,10,8,7019.95,1371.62,667.14,90081.61,4,2,1,10,1.491,202157.71,237379.99,9.64,command_injection
2026-05-01T23:22:57.787197,bot_001,impersonator,182.21.4.9,login,failed,api/data,1,575493.65,161,44,7264.71,279.46,178.56,2659.57,1,4,3,69,1.474,39653.9,74503.77,356.22,credential_stuffing
2026-05-10T12:09:45.787197,david,user,192.168.1.5,login,success,home,14,2125927.46,9,4,2786.44,528.18,382.24,265313.11,1,1,0,7,1.201,142135.07,505387.22,6.11,normal
2026-05-05T12:14:50.787197,charlie,admin,10.0.0.3,logout,success,user_settings,14,2416161.91,9,7,2764.95,464.28,378.24,264315.95,1,1,0,8,1.224,154646.11,488394.11,6.62,normal
2026-05-16T13:02:13.787197,charlie,admin,192.168.1.6,logout,success,about,14,2352787.57,7,5,2747.88,457.46,410.52,292489.09,0,1,0,8,1.215,135105.17,513041.97,5.1,normal
2026-04-30T01:15:21.787197,bot_001,impersonator,182.21.4.9,flood_request,failed,products,3,109313.05,472,10,44947.2,212.51,47.88,511.2,1,107,44,245,0.316,10295.39,20018.38,4409.35,dos_attack
2026-05-02T14:58:29.787197,pentest_agent,unknown,182.21.4.9,api_call,failed,api/data,16,557812.52,143,42,5755.76,297.02,200.57,2846.93,1,4,3,90,1.436,37540.54,73017.72,331.65,credential_stuffing
2026-05-05T07:08:29.787197,bob,user,10.0.0.3,download_file,failed,about,9,2319883.11,7,6,2300.46,492.88,403.23,252250.79,1,1,0,8,1.164,164028.42,519098.68,5.6,normal
2026-05-04T03:53:16.787197,unknown_user,user,45.33.22.11,download_file,failed,backup,5,4075170.59,7,23,100279.29,309.58,1354.92,180672.14,1,2,1,21,8.212,339122.61,492299.89,7.36,malware
2026-05-14T03:28:07.787197,hacker_xyz,unknown,45.33.22.11,payload_delivery,failed,config,5,3680352.65,7,24,100479.9,333.74,1294.54,187772.67,1,2,0,23,8.015,331496.68,632397.05,8.42,malware
2026-05-13T11:34:57.787197,bob,user,10.0.0.3,logout,success,user_settings,13,2488790.09,8,6,2663.99,502.36,409.19,248183.23,0,1,0,8,1.197,145520.11,510141.64,5.63,normal
2026-05-17T10:38:54.787197,emma,guest,10.0.0.3,api_call,success,products,12,2481855.33,7,6,2578.06,506.46,420.35,260863.79,0,1,0,9,1.082,154196.63,460154.1,5.24,normal
2026-05-17T20:08:59.787197,charlie,admin,91.234.55.1,api_call,failed,database,22,5238879.77,5,29,198605.76,396.65,1209.28,188945.74,1,1,0,22,11.322,311823.03,854006.53,6.49,data_exfiltration
2026-05-09T13:49:28.787197,charlie,admin,10.0.0.2,view_page,success,user_settings,15,2079499.95,8,5,2366.34,487.44,384.98,243564.19,0,1,0,8,1.171,142315.79,509896.68,6.25,normal
